"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"MED17",-0.415,-2.16,-1.21,0.23,0.305,"None","9440","mediator complex subunit 17","NS",0.638272163982407
"EFR3B",-0.321,-1.78,-1.2,0.231,0.306,"None","22979","EFR3 homolog B","NS",0.636388020107856
"DPM3",0.389,1.75,1.2,0.231,0.306,"None","54344","dolichyl-phosphate mannosyltransferase subunit 3, regulatory","NS",0.636388020107856
"NDUFA2",-0.663,1.07,-1.2,0.232,0.307,"None","4695","NADH:ubiquinone oxidoreductase subunit A2","NS",0.6345120151091
"ARPC1B",0.228,2.5,1.2,0.233,0.309,"None","10095","actin related protein 2/3 complex subunit 1B","NS",0.632644078973981
"CCDC84",-0.742,-4.93,-1.2,0.233,0.308,"--","338657","coiled-coil domain containing 84","NS",0.632644078973981
"PLPP6",0.356,-1.97,1.2,0.233,0.309,"None","403313","phospholipid phosphatase 6","NS",0.632644078973981
"FAM89B",-0.433,-3.41,-1.2,0.234,0.309,"None","23625","family with sequence similarity 89 member B","NS",0.630784142589857
"UEVLD",0.235,-1.31,1.2,0.234,0.309,"--","55293","UEV and lactate/malate dehyrogenase domains","NS",0.630784142589857
"CORO1A",0.645,-1.07,1.19,0.235,0.311,"None","11151","coronin 1A","NS",0.628932137728264
"RETREG3",0.343,-0.546,1.19,0.235,0.311,"--","162427","reticulophagy regulator family member 3","NS",0.628932137728264
"CNOT2",-0.223,-0.355,-1.19,0.235,0.311,"None","4848","CCR4-NOT transcription complex subunit 2","NS",0.628932137728264
"ERLEC1",-0.217,0.631,-1.19,0.236,0.312,"None","27248","endoplasmic reticulum lectin 1","NS",0.627087997029893
"PPP4R4",-0.38,-2.39,-1.19,0.236,0.311,"None","57718","protein phosphatase 4 regulatory subunit 4","NS",0.627087997029893
"BTF3L4",0.277,1.45,1.19,0.236,0.311,"--","91408","basic transcription factor 3 like 4","NS",0.627087997029893
"H4-16",0.237,8.08,1.19,0.237,0.313,"None","121504","H4 histone 16","NS",0.625251653989896
"RAB11FIP2",-0.373,-1.73,-1.19,0.237,0.313,"None","22841","RAB11 family interacting protein 2","NS",0.625251653989896
"NAA40",-0.609,-3.88,-1.19,0.237,0.313,"None","79829","N-alpha-acetyltransferase 40, NatD catalytic subunit","NS",0.625251653989896
"PYM1",-0.402,-0.379,-1.19,0.237,0.313,"--","84305","PYM homolog 1, exon junction complex associated factor","NS",0.625251653989896
"COX7A1",-0.562,-0.426,-1.19,0.238,0.314,"None","1346","cytochrome c oxidase subunit 7A1","NS",0.623423042943488
"KIAA1324L",0.53,-2.32,1.19,0.238,0.314,"None","222223","KIAA1324 like","NS",0.623423042943488
"SOWAHC",0.289,-1.58,1.18,0.239,0.315,"None","65124","sosondowah ankyrin repeat domain family member C","NS",0.621602099051862
"FASTKD1",-0.335,-1.91,-1.18,0.239,0.315,"None","79675","FAST kinase domains 1","NS",0.621602099051862
"DOK1",-0.837,-3.89,-1.18,0.24,0.316,"Non-endocrine","1796","docking protein 1","NS",0.619788758288394
"RBBP6",0.233,-1.44,1.18,0.24,0.316,"None","5930","RB binding protein 6, ubiquitin ligase","NS",0.619788758288394
"NXN",0.262,-0.311,1.18,0.24,0.316,"None","64359","nucleoredoxin","NS",0.619788758288394
"UQCRFS1",0.218,3.91,1.18,0.24,0.317,"None","7386","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1","NS",0.619788758288394
"CPPED1",-0.28,2.26,-1.18,0.241,0.317,"None","55313","calcineurin like phosphoesterase domain containing 1","NS",0.617982957425132
"CCDC6",-0.208,0.97,-1.18,0.241,0.317,"None","8030","coiled-coil domain containing 6","NS",0.617982957425132
"CBR4",-0.264,1.56,-1.18,0.241,0.317,"None","84869","carbonyl reductase 4","NS",0.617982957425132
"ENTR1",0.416,-2.31,1.17,0.242,0.319,"--","10807","endosome associated trafficking regulator 1","NS",0.616184634019569
"CLASRP",-0.503,-2.2,-1.18,0.242,0.318,"--","11129","CLK4 associating serine/arginine rich protein","NS",0.616184634019569
"ABCD4",-0.464,-2.44,-1.18,0.242,0.318,"None","5826","ATP binding cassette subfamily D member 4","NS",0.616184634019569
"SERBP1",0.313,2.58,1.17,0.243,0.32,"--","26135","SERPINE1 mRNA binding protein 1","NS",0.614393726401688
"TRIM24",0.324,-1.46,1.17,0.243,0.32,"--","8805","tripartite motif containing 24","NS",0.614393726401688
"XPR1",0.298,-0.439,1.17,0.243,0.32,"None","9213","xenotropic and polytropic retrovirus receptor 1","NS",0.614393726401688
"SOX13",-0.714,-4.63,-1.17,0.243,0.319,"None","9580","SRY-box transcription factor 13","NS",0.614393726401688
"EID2",-0.444,-2.29,-1.17,0.244,0.321,"--","163126","EP300 interacting inhibitor of differentiation 2","NS",0.612610173661271
"PPP1R14B",0.693,-1.6,1.17,0.244,0.321,"None","26472","protein phosphatase 1 regulatory inhibitor subunit 14B","NS",0.612610173661271
"ANKRD27",-0.502,-2.88,-1.17,0.244,0.32,"None","84079","ankyrin repeat domain 27","NS",0.612610173661271
"DPY19L4",-0.444,-1.84,-1.17,0.245,0.322,"None","286148","dpy-19 like 4","NS",0.610833915635468
"REXO4",-0.584,-4.7,-1.17,0.245,0.321,"--","57109","REX4 homolog, 3'-5' exonuclease","NS",0.610833915635468
"NUTF2",0.418,2.7,1.16,0.246,0.323,"None","10204","nuclear transport factor 2","NS",0.609064892896621
"ABCB8",-0.241,0.396,-1.16,0.246,0.323,"None","11194","ATP binding cassette subfamily B member 8","NS",0.609064892896621
"FAM76B",-0.458,-1.21,-1.17,0.246,0.323,"Endocrine","143684","family with sequence similarity 76 member B","NS",0.609064892896621
"S100A4",0.656,-1.05,1.17,0.246,0.323,"None","6275","S100 calcium binding protein A4","NS",0.609064892896621
"DCAF5",-0.213,-0.278,-1.16,0.246,0.323,"--","8816","DDB1 and CUL4 associated factor 5","NS",0.609064892896621
"DHRS13",0.3,-0.366,1.16,0.247,0.324,"None","147015","dehydrogenase/reductase 13","NS",0.607303046740334
"LRCH1",-0.244,-0.644,-1.16,0.247,0.324,"None","23143","leucine rich repeats and calponin homology domain containing 1","NS",0.607303046740334
"MPPE1",0.623,-2.97,1.16,0.247,0.324,"--","65258","metallophosphoesterase 1","NS",0.607303046740334
"UQCRH",0.524,-1.96,1.16,0.247,0.323,"None","7388","ubiquinol-cytochrome c reductase hinge protein","NS",0.607303046740334
"GSTCD",0.404,-2.43,1.16,0.247,0.324,"None","79807","glutathione S-transferase C-terminal domain containing","NS",0.607303046740334
"REPS2",-0.232,-1.17,-1.16,0.247,0.323,"None","9185","RALBP1 associated Eps domain containing 2","NS",0.607303046740334
"ZMYM3",0.708,-3.39,1.16,0.247,0.324,"None","9203","zinc finger MYM-type containing 3","NS",0.607303046740334
"UBTD2",-0.571,-3.04,-1.16,0.247,0.324,"None","92181","ubiquitin domain containing 2","NS",0.607303046740334
"ACTR8",-0.25,-1.62,-1.16,0.247,0.323,"None","93973","actin related protein 8","NS",0.607303046740334
"DTD2",0.474,-2.76,1.16,0.248,0.325,"None","112487","D-aminoacyl-tRNA deacylase 2","NS",0.605548319173784
"FBXO6",0.437,-2.5,1.16,0.249,0.326,"None","26270","F-box protein 6","NS",0.603800652904264
"MPLKIP",-0.54,-2.96,-1.16,0.25,0.327,"--","136647","M-phase specific PLK1 interacting protein","NS",0.602059991327962
"ZNF784",0.362,0.289,1.15,0.25,0.327,"None","147808","zinc finger protein 784","NS",0.602059991327962
"BICD2",0.299,-1.9,1.16,0.25,0.327,"--","23299","BICD cargo adaptor 2","NS",0.602059991327962
"CDNF",-0.348,-1.66,-1.16,0.25,0.327,"None","441549","cerebral dopamine neurotrophic factor","NS",0.602059991327962
"GEMIN4",-0.259,-0.824,-1.16,0.25,0.327,"None","50628","gem nuclear organelle associated protein 4","NS",0.602059991327962
"NMRK1",-0.41,-1.58,-1.16,0.25,0.327,"None","54981","nicotinamide riboside kinase 1","NS",0.602059991327962
"BUD31",-0.315,-1.89,-1.16,0.25,0.327,"None","8896","BUD31 homolog","NS",0.602059991327962
"OGFR",0.305,0.115,1.15,0.251,0.328,"None","11054","opioid growth factor receptor","NS",0.600326278518962
"ERCC3",0.284,-1.57,1.15,0.251,0.327,"--","2071","ERCC excision repair 3, TFIIH core complex helicase subunit","NS",0.600326278518962
"PLP2",0.405,3.5,1.15,0.251,0.328,"None","5355","proteolipid protein 2","NS",0.600326278518962
"GATAD1",-0.673,-3.6,-1.15,0.251,0.327,"--","57798","GATA zinc finger domain containing 1","NS",0.600326278518962
"RPS28",0.451,3.02,1.15,0.251,0.328,"None","6234","ribosomal protein S28","NS",0.600326278518962
"WAPL",0.256,-0.383,1.15,0.252,0.329,"None","23063","WAPL cohesin release factor","NS",0.598599459218456
"ANAPC5",-0.251,-0.46,-1.15,0.252,0.328,"--","51433","anaphase promoting complex subunit 5","NS",0.598599459218456
"PTPRM",0.533,-2.54,1.15,0.252,0.329,"--","5797","protein tyrosine phosphatase receptor type M","NS",0.598599459218456
"RAB17",-0.696,-2.45,-1.15,0.252,0.329,"None","64284","RAB17, member RAS oncogene family","NS",0.598599459218456
"CCDC134",-0.262,-1.79,-1.15,0.252,0.329,"None","79879","coiled-coil domain containing 134","NS",0.598599459218456
"ABCB10",0.209,1.08,1.15,0.254,0.331,"None","23456","ATP binding cassette subfamily B member 10","NS",0.595166283380062
"GTF2F2",-0.231,-0.197,-1.14,0.254,0.332,"--","2963","general transcription factor IIF subunit 2","NS",0.595166283380062
"GID8",0.44,-2.44,1.14,0.254,0.331,"--","54994","GID complex subunit 8 homolog","NS",0.595166283380062
"RAC2",-0.483,-1.04,-1.14,0.254,0.332,"None","5880","Rac family small GTPase 2","NS",0.595166283380062
"MYO7A",0.492,-1.44,1.14,0.255,0.332,"None","4647","myosin VIIA","NS",0.593459819566045
"NVL",0.353,-2.74,1.14,0.255,0.332,"--","4931","nuclear VCP like","NS",0.593459819566045
"PNPLA2",0.66,-2.97,1.14,0.255,0.332,"--","57104","patatin like phospholipase domain containing 2","NS",0.593459819566045
"ARHGAP32",0.649,-2.07,1.14,0.255,0.332,"None","9743","Rho GTPase activating protein 32","NS",0.593459819566045
"C12orf66",-0.225,-1.11,-1.14,0.256,0.333,"None","144577","chromosome 12 open reading frame 66","NS",0.59176003468815
"HMOX1",-1.05,-0.931,-1.14,0.256,0.333,"None","3162","heme oxygenase 1","NS",0.59176003468815
"TMEM222",-0.331,-1.84,-1.14,0.256,0.333,"--","84065","transmembrane protein 222","NS",0.59176003468815
"PRPF4B",0.209,-0.646,1.14,0.256,0.333,"--","8899","pre-mRNA processing factor 4B","NS",0.59176003468815
"CAVIN2",0.491,0.78,1.14,0.258,0.335,"None","8436","caveolae associated protein 2","NS",0.58838029403677
"SEMA3E",-0.644,-3.01,-1.14,0.258,0.335,"None","9723","semaphorin 3E","NS",0.58838029403677
"MTHFR",0.244,-0.53,1.13,0.259,0.336,"--","4524","methylenetetrahydrofolate reductase","NS",0.586700235918748
"PIGT",-0.21,0.811,-1.13,0.259,0.337,"--","51604","phosphatidylinositol glycan anchor biosynthesis class T","NS",0.586700235918748
"POLRMT",-0.308,-1.37,-1.13,0.259,0.336,"--","5442","RNA polymerase mitochondrial","NS",0.586700235918748
"ERLIN1",-0.222,0.465,-1.13,0.26,0.338,"None","10613","ER lipid raft associated 1","NS",0.585026652029182
"TMEM230",-0.323,0.894,-1.13,0.26,0.338,"--","29058","transmembrane protein 230","NS",0.585026652029182
"PAWR",-0.389,-0.334,-1.13,0.26,0.338,"--","5074","pro-apoptotic WT1 regulator","NS",0.585026652029182
"SDHC",-0.384,-0.11,-1.13,0.26,0.338,"--","6391","succinate dehydrogenase complex subunit C","NS",0.585026652029182
"ENTPD1",0.503,-0.603,1.13,0.26,0.338,"None","953","ectonucleoside triphosphate diphosphohydrolase 1","NS",0.585026652029182
"PPP1CC",-0.278,1.56,-1.13,0.261,0.339,"--","5501","protein phosphatase 1 catalytic subunit gamma","NS",0.583359492661719
"RNASEH2C",-0.353,-0.672,-1.13,0.261,0.338,"None","84153","ribonuclease H2 subunit C","NS",0.583359492661719
"PCMTD1",-0.293,-0.675,-1.13,0.262,0.34,"None","115294","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1","NS",0.581698708680255
"AFG1L",-0.406,-1.46,-1.13,0.262,0.34,"None","246269","AFG1 like ATPase","NS",0.581698708680255
"RAB13",0.199,1.07,1.13,0.262,0.34,"None","5872","RAB13, member RAS oncogene family","NS",0.581698708680255
"PEX1",0.27,1.88,1.12,0.263,0.341,"--","5189","peroxisomal biogenesis factor 1","NS",0.580044251510242
"LIMD2",0.958,-5.47,1.12,0.263,0.341,"None","80774","LIM domain containing 2","NS",0.580044251510242
"AKAP11",-0.542,-3.01,-1.12,0.264,0.342,"None","11215","A-kinase anchoring protein 11","NS",0.578396073130169
"ABRAXAS1",-0.474,-4.24,-1.12,0.264,0.343,"None","84142","abraxas 1, BRCA1 A complex subunit","NS",0.578396073130169
"TMED10",0.205,4.82,1.12,0.266,0.345,"--","10972","transmembrane p24 trafficking protein 10","NS",0.575118363368933
"FEN1",0.21,0.584,1.12,0.266,0.344,"None","2237","flap structure-specific endonuclease 1","NS",0.575118363368933
"DNAJC3",-0.231,2.82,-1.12,0.266,0.345,"None","5611","DnaJ heat shock protein family (Hsp40) member C3","NS",0.575118363368933
"C1orf50",0.516,-2.75,1.12,0.266,0.344,"None","79078","chromosome 1 open reading frame 50","NS",0.575118363368933
"PIP5K1A",-0.313,-1.88,-1.12,0.267,0.345,"None","8394","phosphatidylinositol-4-phosphate 5-kinase type 1 alpha","NS",0.573488738635425
"SH3D19",0.432,-1.94,1.11,0.268,0.346,"None","152503","SH3 domain containing 19","NS",0.571865205971211
"RPUSD2",-0.325,-2,-1.11,0.268,0.347,"None","27079","RNA pseudouridine synthase domain containing 2","NS",0.571865205971211
"TNFRSF21",0.529,-3.47,1.11,0.268,0.346,"--","27242","TNF receptor superfamily member 21","NS",0.571865205971211
"CHPF2",-0.388,-1.65,-1.11,0.268,0.347,"None","54480","chondroitin polymerizing factor 2","NS",0.571865205971211
"TRMT1",0.22,-0.00436,1.11,0.268,0.347,"--","55621","tRNA methyltransferase 1","NS",0.571865205971211
"FCHSD1",-0.492,-1.82,-1.11,0.268,0.347,"None","89848","FCH and double SH3 domains 1","NS",0.571865205971211
"PDHA1",-0.205,3.37,-1.11,0.27,0.349,"--","5160","pyruvate dehydrogenase E1 subunit alpha 1","NS",0.568636235841013
"FGB",0.562,-0.795,1.11,0.271,0.35,"None","2244","fibrinogen beta chain","NS",0.567030709125594
"SMARCAD1",-0.342,-2,-1.11,0.271,0.35,"--","56916","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1","NS",0.567030709125594
"RPA3",-0.446,0.37,-1.11,0.271,0.35,"None","6119","replication protein A3","NS",0.567030709125594
"TUBA1C",0.333,5.62,1.11,0.271,0.35,"None","84790","tubulin alpha 1c","NS",0.567030709125594
"KATNBL1",0.72,-6.33,1.1,0.272,0.351,"--","79768","katanin regulatory subunit B1 like 1","NS",0.565431095965801
"DAXX",0.42,-2.37,1.1,0.273,0.352,"--","1616","death domain associated protein","NS",0.563837352959244
"BRF1",0.286,-1.7,1.1,0.273,0.352,"--","2972","BRF1 RNA polymerase III transcription initiation factor subunit","NS",0.563837352959244
"NAB2",-0.438,-1.93,-1.1,0.273,0.352,"None","4665","NGFI-A binding protein 2","NS",0.563837352959244
"KRT6A",-0.895,0.981,-1.1,0.274,0.354,"None","3853","keratin 6A","NS",0.562249437179612
"TMEM159",0.407,-1,1.1,0.274,0.354,"None","57146","transmembrane protein 159","NS",0.562249437179612
"ABRACL",-0.451,-1.24,-1.1,0.274,0.353,"None","58527","ABRA C-terminal like","NS",0.562249437179612
"SLC9A3R1",0.292,2.19,1.1,0.274,0.353,"None","9368","SLC9A3 regulator 1","NS",0.562249437179612
"RANGRF",-0.454,-2.68,-1.1,0.275,0.355,"None","29098","RAN guanine nucleotide release factor","NS",0.560667306169737
"SECISBP2",-0.43,-0.714,-1.1,0.275,0.354,"--","79048","SECIS binding protein 2","NS",0.560667306169737
"SRA1",0.222,-0.739,1.09,0.276,0.356,"None","10011","steroid receptor RNA activator 1","NS",0.559090917934782
"GTPBP8",-0.349,-2.2,-1.09,0.276,0.356,"--","29083","GTP binding protein 8 (putative)","NS",0.559090917934782
"SF3B6",0.288,0.726,1.09,0.276,0.355,"None","51639","splicing factor 3b subunit 6","NS",0.559090917934782
"ELAC1",-0.531,-3.9,-1.09,0.276,0.355,"None","55520","elaC ribonuclease Z 1","NS",0.559090917934782
"RPL39",0.484,1.51,1.09,0.276,0.355,"None","6170","ribosomal protein L39","NS",0.559090917934782
"SH3BP5L",-0.376,-2.69,-1.09,0.276,0.355,"None","80851","SH3 binding domain protein 5 like","NS",0.559090917934782
"IFT20",-0.448,-4.25,-1.09,0.276,0.355,"None","90410","intraflagellar transport 20","NS",0.559090917934782
"CASP9",-0.411,-3.52,-1.09,0.277,0.357,"None","842","caspase 9","NS",0.557520230935551
"AKR1A1",0.212,5.12,1.09,0.278,0.357,"None","10327","aldo-keto reductase family 1 member A1","NS",0.555955204081924
"PFDN4",-0.39,-0.739,-1.09,0.278,0.357,"None","5203","prefoldin subunit 4","NS",0.555955204081924
"PRPH",-0.617,-0.602,-1.09,0.278,0.357,"Endocrine","5630","peripherin","NS",0.555955204081924
"PCTP",-0.386,-1.96,-1.09,0.278,0.357,"None","58488","phosphatidylcholine transfer protein","NS",0.555955204081924
"SOD3",-0.793,-0.537,-1.09,0.28,0.359,"None","6649","superoxide dismutase 3","NS",0.552841968657781
"MPHOSPH10",-0.374,-0.424,-1.08,0.281,0.361,"--","10199","M-phase phosphoprotein 10","NS",0.55129368009492
"MAPKBP1",-0.342,-2.2,-1.08,0.281,0.361,"None","23005","mitogen-activated protein kinase binding protein 1","NS",0.55129368009492
"DAZAP1",0.258,0.704,1.08,0.281,0.361,"--","26528","DAZ associated protein 1","NS",0.55129368009492
"MED27",0.433,-2.22,1.08,0.281,0.361,"None","9442","mediator complex subunit 27","NS",0.55129368009492
"NRM",0.265,3.5,1.08,0.282,0.362,"None","11270","nurim","NS",0.549750891680639
"TRIT1",0.462,-0.887,1.08,0.282,0.362,"--","54802","tRNA isopentenyltransferase 1","NS",0.549750891680639
"SNX8",0.31,-2.49,1.08,0.283,0.363,"--","29886","sorting nexin 8","NS",0.54821356447571
"FAM8A1",-0.216,-0.999,-1.08,0.283,0.363,"--","51439","family with sequence similarity 8 member A1","NS",0.54821356447571
"SLC7A4",0.795,-3.02,1.08,0.283,0.363,"None","6545","solute carrier family 7 member 4","NS",0.54821356447571
"TAF5",0.461,-1.54,1.08,0.283,0.363,"None","6877","TATA-box binding protein associated factor 5","NS",0.54821356447571
"PDK4",-0.864,-0.0917,-1.08,0.284,0.364,"Non-endocrine","5166","pyruvate dehydrogenase kinase 4","NS",0.546681659952962
"TSPYL1",-0.2,-0.117,-1.07,0.285,0.365,"--","7259","TSPY like 1","NS",0.54515513999149
"ZYG11B",-0.318,-2.75,-1.07,0.286,0.366,"--","79699","zyg-11 family member B, cell cycle regulator","NS",0.543633966870957
"FBXO30",-0.539,-3.8,-1.07,0.286,0.366,"None","84085","F-box protein 30","NS",0.543633966870957
"KDM2B",0.368,-1.86,1.07,0.286,0.367,"--","84678","lysine demethylase 2B","NS",0.543633966870957
"USP6NL",0.498,-2.22,1.07,0.286,0.367,"None","9712","USP6 N-terminal like","NS",0.543633966870957
"NTAN1",0.458,-2.77,1.07,0.287,0.368,"None","123803","N-terminal asparagine amidase","NS",0.542118103266008
"NAPG",-0.312,1.26,-1.07,0.287,0.368,"--","8774","NSF attachment protein gamma","NS",0.542118103266008
"LLGL1",-0.199,-1.25,-1.07,0.288,0.369,"--","3996","LLGL scribble cell polarity complex component 1","NS",0.540607512240769
"SNU13",0.35,2.17,1.07,0.288,0.368,"--","4809","small nuclear ribonucleoprotein 13","NS",0.540607512240769
"LUC7L3",-0.23,0.401,-1.07,0.288,0.368,"None","51747","LUC7 like 3 pre-mRNA splicing factor","NS",0.540607512240769
"BLOC1S4",0.255,-0.857,1.07,0.288,0.369,"None","55330","biogenesis of lysosomal organelles complex 1 subunit 4","NS",0.540607512240769
"RCN3",-0.538,-1.36,-1.07,0.288,0.368,"None","57333","reticulocalbin 3","NS",0.540607512240769
"ANGEL2",0.36,-1.87,1.07,0.288,0.368,"--","90806","angel homolog 2","NS",0.540607512240769
"SLC9B2",0.381,-3.23,1.06,0.289,0.37,"None","133308","solute carrier family 9 member B2","NS",0.539102157243452
"GMEB2",0.317,-0.867,1.07,0.289,0.369,"None","26205","glucocorticoid modulatory element binding protein 2","NS",0.539102157243452
"STEAP3",-0.364,-0.268,-1.06,0.291,0.372,"Non-endocrine","55240","STEAP3 metalloreductase","NS",0.536107011014093
"JUND",0.319,-1.68,1.06,0.292,0.373,"None","3727","JunD proto-oncogene, AP-1 transcription factor subunit","NS",0.534617148551582
"C12orf29",0.317,-1.96,1.05,0.293,0.375,"None","91298","chromosome 12 open reading frame 29","NS",0.533132379645891
"IRF9",0.403,-2.91,1.05,0.294,0.375,"None","10379","interferon regulatory factor 9","NS",0.531652669587843
"GFER",-0.259,-1.81,-1.05,0.294,0.375,"--","2671","growth factor, augmenter of liver regeneration","NS",0.531652669587843
"MED15",0.204,-1.27,1.05,0.294,0.375,"None","51586","mediator complex subunit 15","NS",0.531652669587843
"SERPINB3",-0.668,-0.271,-1.05,0.295,0.376,"None","6317","serpin family B member 3","NS",0.530177984021837
"DYSF",-0.484,0.0588,-1.05,0.295,0.376,"None","8291","dysferlin","NS",0.530177984021837
"ADAMTS2",-0.28,-1.05,-1.05,0.295,0.376,"None","9509","ADAM metallopeptidase with thrombospondin type 1 motif 2","NS",0.530177984021837
